Handle,Title,Variant SKU,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Cost per item,Included / United States,Category,Category handle,Sub-category,Sub-category handle,Collection,Metafield: game_stats.players [single_line_text_field],Metafield: game_stats.time [single_line_text_field],Metafield: game_stats.age [single_line_text_field],Metafield: game_stats.baby_cthulhus [number_integer],Metafield: game_stats.game_type [single_line_text_field],Metafield: game_stats.theme [single_line_text_field],Status,Game Line,Game Line Handle
cultic-set-1,Cultic Set 1,EHP-4,"Cultic Set 1 30 Cultists and 5 Priests minis to replace the meeples in the core game, in 5 colors!This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Evil High Priest,"Evil High Priest, cosmic-horror,lovecraftian,horror,expansion,strategy,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,420,shopify,10,deny,manual,33.99,44.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Cultic-Set-1-1.jpg,1,Cultic Set 1,FALSE,Cultic Set 1 | Petersen Games,"Cultic Set 1 30 Cultists and 5 Priests minis to replace the meeples in the core game, in 5 colors!This expansion enhances your gaming experience with new strate...",,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,cthulhu-wars,n/a,n/a,n/a,n/a,Worker Placement,Cosmic Horror,active,Evil High Priest,evil-high-priest
cultic-set-2,Cultic Set 2,EHP-5,"30 Cultists and 5 Priests minis to replace the meeples in the core game, in 5 DIFFERENT colors and shapes from Cultic Set 1!",Petersen Games,Evil High Priest,"Evil High Priest, cosmic-horror,lovecraftian,horror,expansion,strategy,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,1210,shopify,10,deny,manual,33.99,39.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Cultic-Set-2.jpg,1,Cultic Set 2,FALSE,Cultic Set 2 | Petersen Games,"30 Cultists and 5 Priests minis to replace the meeples in the core game, in 5 DIFFERENT colors and shapes from Cultic Set 1!",,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,cthulhu-wars,n/a,n/a,n/a,n/a,Worker Placement,Cosmic Horror,active,Evil High Priest,evil-high-priest
cultic-set-3,Cultic Set 3,EHP-6,The 6 NEW Unique Acolytes + 10 NEW Priests in all colors. This is meant ONLY for those who have the Alternate Faction Acolytes from Cthulhu Wars- Onslaught 3,Petersen Games,Evil High Priest,"Evil High Priest, cosmic-horror,lovecraftian,horror,expansion,strategy,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,230,shopify,10,deny,manual,9.99,19.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Cultic-Set-3.jpg,1,Cultic Set 3,FALSE,Cultic Set 3 | Petersen Games,The 6 NEW Unique Acolytes + 10 NEW Priests in all colors. This is meant ONLY for those who have the Alternate Faction Acolytes from Cthulhu Wars- Onslaught 3,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,cthulhu-wars,n/a,n/a,n/a,n/a,Worker Placement,Cosmic Horror,active,Evil High Priest,evil-high-priest
custodian-of-celaeno-blister-pack,Custodian of Celaeno Blister Pack,RPG-M5-1,"Custodian of Celaeno- Through millennia, he fed on the leavings of the Great Old Ones. Over time, this diet gave the Custodian strength and magic power that rivals those he serves.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,170,shopify,10,deny,manual,8.99,14.99,TRUE,TRUE,793611929838,https://petersengames.com/wp-content/uploads/2019/11/RPG-M5-1-Custodian-Celaeno.png,1,Custodian of Celaeno Blister Pack,FALSE,Custodian of Celaeno Blister Pack | Petersen Games,"Custodian of Celaeno- Through millennia, he fed on the leavings of the Great Old Ones. Over time, this diet gave the Custodian strength and magic power that riv...",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
custom-dice-pack-cthulhu-wars,Custom Dice Pack (Cthulhu Wars),CW-E14,"Custom Dice Pack (Cthulhu Wars)Custom dice for Desecration, Thousand Forms, Dread Curse, Ghroth , Ubbo Sathla, Azathoth!This expansion enhances your gaming experience with new strategic options and high-quality components.",Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,dice,accessories,category-accessories,subcategory-dice-sets",TRUE,,,,,,,94,shopify,10,deny,manual,9.99,11.99,TRUE,TRUE,793611932364,https://petersengames.com/wp-content/uploads/2019/03/Custom-Dice-Pack.jpg,1,Custom Dice Pack (Cthulhu Wars),FALSE,Custom Dice Pack (Cthulhu Wars) | Petersen Games,"Custom Dice Pack (Cthulhu Wars)Custom dice for Desecration, Thousand Forms, Dread Curse, Ghroth , Ubbo Sathla, Azathoth!This expansion enhances your gaming expe...",,,,TRUE,Bling & Accessories,category-accessories,Dice Sets,subcategory-dice-sets,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
cw-ultimate-errata-pack-o4,CW Ultimate Errata Pack O4,CW-E26,CW Ultimate Errata Pack O4Massive Errata Pack to bring everything current to CW Onslaught 4This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,980,shopify,10,deny,manual,24.99,24.99,TRUE,TRUE,793611931404,https://petersengames.com/wp-content/uploads/2019/03/cropped-petersen-games-Logo.png,1,CW Ultimate Errata Pack O4,FALSE,CW Ultimate Errata Pack O4 | Petersen Games,CW Ultimate Errata Pack O4Massive Errata Pack to bring everything current to CW Onslaught 4This expansion enhances your gaming experience with new strategic opt...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
dark-young-blister-pack,Dark Young Blister Pack,RPG-CG-R3,Dark Young- Its tentacles undulate in time to the wailing emanating from its many mouths. It has arrived- now the Mother’s Ceremony can begin.,Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,204,shopify,10,deny,manual,8.99,8.99,TRUE,TRUE,793611929845,https://petersengames.com/wp-content/uploads/2019/11/RPG-CG-R3-Dark-Young.png,1,Dark Young Blister Pack,FALSE,Dark Young Blister Pack | Petersen Games,Dark Young- Its tentacles undulate in time to the wailing emanating from its many mouths. It has arrived- now the Mother’s Ceremony can begin.,,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
deep-one-blister-pack,Deep One Blister Pack,RPG-CG-G1,"Deep One- From the oceanic abyss rises a representative of a race superior to mankind. One day, they will replace us.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,54,shopify,10,deny,manual,5.99,5.99,TRUE,TRUE,793611929852,https://petersengames.com/wp-content/uploads/2019/11/DeepOne_BlisterPack.png,1,Deep One Blister Pack,FALSE,Deep One Blister Pack | Petersen Games,"Deep One- From the oceanic abyss rises a representative of a race superior to mankind. One day, they will replace us.",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
demon-gate,Demon Gate,PA-DG,Demon GateAn impressive work of art to replace the cardboard tile included in the core game.This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Planet Apocalypse,"Planet Apocalypse, cooperative,strategy,tactical,tower-defense,sci-fi,demons,horror,expansion,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,250,shopify,10,deny,manual,19.99,29.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/02/Demon-Gate-1084.png,1,Demon Gate,FALSE,Demon Gate | Petersen Games,Demon GateAn impressive work of art to replace the cardboard tile included in the core game.This expansion enhances your gaming experience with new strategic op...,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
demonology-art-print,Demonology Art Print,PA-Art,"High quality art print showing the Keith Thompson concept art of all miniatures in the ORIGINAL Planet Apocalypse product line, shown to scale with each other.",Petersen Games,Planet Apocalypse,"Planet Apocalypse, sci-fi,demons,horror,expansion,art-print,accessories,category-accessories",TRUE,,,,,,,190,shopify,10,deny,manual,17.99,29.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/02/Demonology-Art-Print-500.png,1,Demonology Art Print,FALSE,Demonology Art Print | Petersen Games,"High quality art print showing the Keith Thompson concept art of all miniatures in the ORIGINAL Planet Apocalypse product line, shown to scale with each other.",,,,TRUE,Bling & Accessories,category-accessories,Fine Art,,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
dhole-blister-pack,Dhole Blister Pack,RPG-U5-2,"Dhole- The massive dhole tunnels through the world’s core, weakening and defiling its structure, until the entire planet collapses in ruin.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,290,shopify,10,deny,manual,8.99,19.99,TRUE,TRUE,793611929869,https://petersengames.com/wp-content/uploads/2019/11/Dhole_BlisterPack.png,1,Dhole Blister Pack,FALSE,Dhole Blister Pack | Petersen Games,"Dhole- The massive dhole tunnels through the world’s core, weakening and defiling its structure, until the entire planet collapses in ruin.",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
dimensional-shambler-blister-pack,Dimensional Shambler Blister Pack,RPG-F4-N1,"Dimensional Shambler- Not from the realms we know, but between them. The Dimensional Shambler is an otherplanar predator who can strike anywhere, any time.",Petersen Games,Miniature Blister Pack,"Miniature Blister Pack, rpg,strategy",TRUE,,,,,,,82,shopify,10,deny,manual,7.49,7.49,TRUE,TRUE,793611929876,https://petersengames.com/wp-content/uploads/2019/11/DimensionalShambler_BlisterPack.png,1,Dimensional Shambler Blister Pack,FALSE,Dimensional Shambler Blister Pack | Petersen Games,"Dimensional Shambler- Not from the realms we know, but between them. The Dimensional Shambler is an otherplanar predator who can strike anywhere, any time.",,,,TRUE,Miniatures (New Primary Category),,Cthulhu Mythos Miniatures,,all,n/a,n/a,n/a,n/a,Miniature,Cosmic Horror,active,Miniature Blister Pack,miniature-blister-pack
dire-azathoth,Dire Azathoth,CW-U27,A truly immense miniature - Dire Azathoth - with rules to use this cosmos shattering entity as an Independent Great Old One,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,490,shopify,10,deny,manual,24.99,29.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Dire-Azathoth.jpg,1,Dire Azathoth,FALSE,Dire Azathoth | Petersen Games,A truly immense miniature - Dire Azathoth - with rules to use this cosmos shattering entity as an Independent Great Old One,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
dire-azathoth-vf,Dire Azathoth (VF),CW-VF-U27,A truly immense miniature - Dire Azathoth - with rules to use this cosmos shattering entity as an Independent Great Old One. French Edition.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,360,shopify,10,deny,manual,24.99,29.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/CW-VF-U27-Dire-Azathoth.jpg,1,Dire Azathoth (VF),FALSE,Dire Azathoth (VF) | Petersen Games,A truly immense miniature - Dire Azathoth - with rules to use this cosmos shattering entity as an Independent Great Old One. French Edition.,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
dire-cthulhu,Dire Cthulhu,CW-U13,Dire CthulhuNew Cthulhu sculpt with new rules to use it as an Independent Great Old OneThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,170,shopify,10,deny,manual,24.99,24.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2019/03/Dire-Cthulhu.jpg,1,Dire Cthulhu,FALSE,Dire Cthulhu | Petersen Games,Dire CthulhuNew Cthulhu sculpt with new rules to use it as an Independent Great Old OneThis expansion enhances your gaming experience with new strategic options...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
dire-cthulhu-vf,Dire Cthulhu (VF),CW-VF-U13,Dire Cthulhu (VF)New Cthulhu sculpt with new rules to use it as an Independent Great Old One. French Edition.This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Cthulhu Wars,"Cthulhu Wars, asymmetric,strategy,cosmic-horror,lovecraftian,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,1020,shopify,10,deny,manual,24.99,24.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/04/CW-VF-U13-Dire-Cthulhu.jpg,1,Dire Cthulhu (VF),FALSE,Dire Cthulhu (VF) | Petersen Games,Dire Cthulhu (VF)New Cthulhu sculpt with new rules to use it as an Independent Great Old One. French Edition.This expansion enhances your gaming experience with...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,cthulhu-wars,n/a,n/a,n/a,n/a,Asymmetric Strategy,Cosmic Horror,active,Cthulhu Wars,cthulhu-wars
dm-screen-for-planet-apocalypse-5e-rpg,DM Screen for Planet Apocalypse (5e RPG),PA-5E-SCREEN,DM Screen for Planet Apocalypse (5e RPG)3 Panel glorious GM screen with all the typical rules and tables for 5e!This expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Planet Apocalypse,"Planet Apocalypse, cooperative,rpg,sci-fi,demons,horror,expansion,strategy,category-accessories,subcategory-game-mats",TRUE,,,,,,,250,shopify,10,deny,manual,14.99,19.99,TRUE,TRUE,793611931497,https://petersengames.com/wp-content/uploads/2023/05/Planet-Apocalypse-5e-DM-Screen.png,1,DM Screen for Planet Apocalypse (5e RPG),FALSE,DM Screen for Planet Apocalypse (5e RPG) | Petersen Games,DM Screen for Planet Apocalypse (5e RPG)3 Panel glorious GM screen with all the typical rules and tables for 5e!This expansion enhances your gaming experience w...,,,,TRUE,Bling & Accessories,category-accessories,Game Mats,subcategory-game-mats,planet-apocalypse,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
dragon-pack,Dragon Pack,PA-E2,"Punch up your game with this expansion to Planet Apocalypse. It continues your adventure fighting the Hell Dragon - including on its inside! Also adds new Fourth Circle demons, Lords, heroes, and even troopers.",Petersen Games,Planet Apocalypse,"Planet Apocalypse, cooperative,strategy,tactical,tower-defense,sci-fi,demons,horror,expansion,category-expansions,subcategory-expansion-packs",TRUE,,,,,,,1680,shopify,10,deny,manual,74.99,79.99,TRUE,TRUE,680569978189,https://petersengames.com/wp-content/uploads/2020/02/Dragon-Pack-Render-1500.jpg,1,Dragon Pack,FALSE,Dragon Pack | Petersen Games,Punch up your game with this expansion to Planet Apocalypse. It continues your adventure fighting the Hell Dragon - including on its inside! Also adds new Fourt...,,,,TRUE,Game Expansions,category-expansions,Expansion Packs,subcategory-expansion-packs,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
dragon-pack-3mm-upgrade,Dragon Pack 3mm Upgrade,PA-E23MMUPGRADE,Dragon Pack 3mm Upgradeupgrade printed components of Dragon pack to 3mm punchboard materialThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Planet Apocalypse,"Planet Apocalypse, cooperative,strategy,tactical,tower-defense,sci-fi,demons,horror,expansion,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,480,shopify,10,deny,manual,6.99,6.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/05/3mm-Dragon-Pack-1000.png,1,Dragon Pack 3mm Upgrade,FALSE,Dragon Pack 3mm Upgrade | Petersen Games,Dragon Pack 3mm Upgradeupgrade printed components of Dragon pack to 3mm punchboard materialThis expansion enhances your gaming experience with new strategic opt...,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
dragon-pack-3mm-upgrade-de,Dragon Pack 3mm Upgrade DE,PA-DE-E23MMUPGRADE,Dragon Pack 3mm Upgrade DEupgrade printed components of Dragon pack to 3mm punchboard material German EditionThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Planet Apocalypse,"Planet Apocalypse, cooperative,strategy,tactical,tower-defense,sci-fi,demons,horror,expansion,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,480,shopify,10,deny,manual,6.99,6.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/05/3mm-Dragon-Pack-1000-german.png,1,Dragon Pack 3mm Upgrade DE,FALSE,Dragon Pack 3mm Upgrade DE | Petersen Games,Dragon Pack 3mm Upgrade DEupgrade printed components of Dragon pack to 3mm punchboard material German EditionThis expansion enhances your gaming experience with...,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
dragon-pack-3mm-upgrade-vf,Dragon Pack 3mm Upgrade VF,PA-VF-E23MMUPGRADE,Dragon Pack 3mm Upgrade VFupgrade printed components of Dragon pack to 3mm punchboard material French EditionThis expansion enhances your gaming experience with new strategic options and high-quality components.,Petersen Games,Planet Apocalypse,"Planet Apocalypse, cooperative,strategy,tactical,tower-defense,sci-fi,demons,horror,expansion,category-accessories,subcategory-deluxe-upgrade",TRUE,,,,,,,480,shopify,10,deny,manual,6.99,6.99,TRUE,TRUE,N/A,https://petersengames.com/wp-content/uploads/2020/05/3mm-Dragon-Pack-1000-french.png,1,Dragon Pack 3mm Upgrade VF,FALSE,Dragon Pack 3mm Upgrade VF | Petersen Games,Dragon Pack 3mm Upgrade VFupgrade printed components of Dragon pack to 3mm punchboard material French EditionThis expansion enhances your gaming experience with...,,,,TRUE,Bling & Accessories,category-accessories,Deluxe Upgrade,subcategory-deluxe-upgrade,expansions,n/a,n/a,n/a,n/a,Tower Defense Co-op,Apocalyptic Horror,active,Planet Apocalypse,planet-apocalypse
